,movie_id,title,year,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,genre_1,runtime_conv,full_date,infl_budget,infl_domestic,infl_worldwide
1025,tt0313911,Agent Cody Banks,2003,PG,Harald Zwart,Frankie Muniz,Hilary Duff,Andrew Francis,Angie Harmon,Action,102,2003-03-14,41234565.21739131,70597006.95706522,86586422.38902175
1026,tt0314166,Hey Arnold! The Movie,2002,PG,Tuck Tucker,Spencer Klein,Francesca Marie Smith,Jamil Walker Smith,Dan Castellaneta,Adventure,76,2002-06-28,4518677.042801557,20678824.76342413,22968899.32607004
1027,tt0314331,Love Actually,2003,R,Richard Curtis,Hugh Grant,Martine McCutcheon,Liam Neeson,Laura Linney,Comedy,135,2003-11-07,58906521.739130445,87912305.10695653,360701959.9620652
1028,tt0314353,Tears of the Sun,2003,R,Antoine Fuqua,Bruce Willis,Cole Hauser,Monica Bellucci,Eamonn Walker,Action,121,2003-03-07,110449728.26086959,64406735.59630436,127338466.61489132
1029,tt0315297,Twisted,2004,R,Philip Kaufman,Ashley Judd,Samuel L. Jackson,Andy Garcia,David Strathairn,Crime,97,2004-02-27,71723133.93329805,36146448.38570672,58747849.523081005
1030,tt0315327,Bruce Almighty,2003,PG-13,Tom Shadyac,Jim Carrey,Jennifer Aniston,Morgan Freeman,Philip Baker Hall,Comedy,101,2003-05-23,119285706.52173916,357605678.549837,713642016.6727175
1031,tt0315733,21 Grams,2003,R,Alejandro G. Iñárritu,Sean Penn,Benicio Del Toro,Naomi Watts,Danny Huston,Crime,124,2003-11-21,29453260.869565222,23990381.96586957,88989845.29255436
1032,tt0315983,House of Sand and Fog,2003,R,Vadim Perelman,Jennifer Connelly,Ben Kingsley,Ron Eldard,Frances Fisher,Crime,126,2003-12-19,24298940.217391305,19203950.213913046,24687434.618913043
1033,tt0316356,Open Range,2003,R,Kevin Costner,Kevin Costner,Robert Duvall,Diego Luna,Abraham Benrubi,Action,139,2003-08-15,32398586.956521746,85902282.04554348,100577426.70766306
1034,tt0316396,Peter Pan,2003,PG,P.J. Hogan,Jeremy Sumpter,Jason Isaacs,Olivia Williams,Lynn Redgrave,Adventure,113,2003-12-18,147266304.3478261,71369091.79217392,179628090.92755437
1035,tt0316465,Radio,2003,PG,Michael Tollin,Cuba Gooding Jr.,Ed Harris,Debra Winger,S. Epatha Merkerson,Biography,109,2003-10-24,51543206.52173914,77069961.87967391,78483556.40847827
1036,tt0316654,Spider-Man 2,2004,PG-13,Sam Raimi,Tobey Maguire,Kirsten Dunst,Alfred Molina,James Franco,Action,127,2004-06-30,286892535.7331922,535894923.2411329,1131757276.1747487
1037,tt0316732,Taxi,2004,PG-13,Tim Story,Queen Latifah,Jimmy Fallon,Gisele Bündchen,Henry Simmons,Action,97,2004-11-20,35861566.966649026,52902008.15457915,102212642.4717311
1038,tt0317132,Because of Winn-Dixie,2005,PG,Wayne Wang,AnnaSophia Robb,Jeff Daniels,Eva Marie Saint,Cicely Tyson,Comedy,106,2005-02-18,19424372.759856634,45296308.09390681,46603825.05985663
1039,tt0317198,Bridget Jones: The Edge of Reason,2004,R,Beeban Kidron,Renée Zellweger,Colin Firth,Hugh Grant,Gemma Jones,Comedy,108,2004-11-11,57378507.14663844,57703004.121492855,380314668.9807306
1040,tt0317303,Daddy Day Care,2003,PG,Steve Carr,Eddie Murphy,Jeff Garlin,Anjelica Huston,Steve Zahn,Comedy,92,2003-05-09,88359782.60869566,153594427.27809784,242155679.0271196
1041,tt0317640,The Hebrew Hammer,2003,R,Jonathan Kesselman,Adam Goldberg,Andy Dick,Judy Greer,Mario Van Peebles,Comedy,85,2003-12-19,2945326.086956522,120989.5776630435,139336.01385869566
1042,tt0317648,Hidalgo,2004,PG-13,Joe Johnston,Viggo Mortensen,Omar Sharif,Zuleikha Robinson,Louise Lombard,Action,136,2004-03-05,143446267.8665961,96544287.17046055,154980240.03885657
1043,tt0317676,House of the Dead,2003,R,Uwe Boll,Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer,Action,90,2003-10-10,17671956.521739133,15094382.377336958,20349524.48679348
1044,tt0317740,The Italian Job,2003,PG-13,F. Gary Gray,Donald Sutherland,Mark Wahlberg,Edward Norton,Charlize Theron,Action,111,2003-05-30,88359782.60869566,156291668.54875,259292033.89059785
1045,tt0317919,Mission: Impossible III,2006,PG-13,J.J. Abrams,Tom Cruise,Michelle Monaghan,Ving Rhames,Philip Seymour Hoffman,Action,126,2006-05-04,201614583.33333337,180149083.21909723,535595185.0302084
1046,tt0318081,A Sound of Thunder,2005,PG-13,Peter Hyams,Edward Burns,Ben Kingsley,Catherine McCormack,Armin Rohde,Action,101,2005-08-26,110996415.77060933,2636790.6168458783,16185310.041218638
1047,tt0318155,Looney Tunes: Back in Action,2003,PG,Joe Dante,Brendan Fraser,Jenna Elfman,Steve Martin,Heather Locklear,Adventure,93,2003-11-14,117813043.47826089,30913205.995000005,100899278.68847826
1048,tt0318283,Alex & Emma,2003,PG-13,Rob Reiner,Luke Wilson,Kate Hudson,David Paymer,Sophie Marceau,Comedy,96,2003-06-20,44179891.30434783,20939351.07097826,22633206.630923916
1049,tt0318627,Resident Evil: Apocalypse,2004,R,Alexander Witt,Milla Jovovich,Sienna Guillory,Eric Mabius,Oded Fehr,Action,94,2004-09-10,64550820.539968245,73446573.42196931,185537374.88581258
1050,tt0318649,Sahara,2005,PG-13,Breck Eisner,Matthew McConaughey,Penélope Cruz,Steve Zahn,Jude Akuwudike,Action,124,2005-04-06,180369175.62724012,95279219.23835126,165440644.7028674
1051,tt0318974,The Alamo,2004,PG-13,John Lee Hancock,Dennis Quaid,Billy Bob Thornton,Emilio Echevarría,Jason Patric,Drama,137,2004-04-07,153487506.61725783,32153424.998253047,37037770.41911065
1052,tt0319061,Big Fish,2003,PG-13,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,Adventure,125,2003-12-10,103086413.04347828,98388165.82722828,181459219.3004348
1053,tt0319262,The Day After Tomorrow,2004,PG-13,Roland Emmerich,Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok,Action,124,2004-05-26,179307834.83324513,267872706.7497618,792740839.3534676
1054,tt0319343,Elf,2003,PG,Jon Favreau,Will Ferrell,James Caan,Bob Newhart,Zooey Deschanel,Comedy,97,2003-11-07,48597880.43478261,257166493.66739133,326447827.8794022
1055,tt0319524,How to Deal,2003,PG-13,Clare Kilner,Mandy Moore,Trent Ford,Dylan Baker,Allison Janney,Comedy,101,2003-07-18,23562608.695652176,20904786.196684785,21192105.70179348
1056,tt0320661,Kingdom of Heaven,2005,R,Ridley Scott,Orlando Bloom,Eva Green,Liam Neeson,Martin Hancock,Action,144,2005-05-04,180369175.62724012,65763174.45268817,302635372.44336915
1057,tt0320691,Underworld,2003,R,Len Wiseman,Kate Beckinsale,Scott Speedman,Shane Brolly,Michael Sheen,Action,121,2003-09-19,32398586.956521746,76535314.50706522,140946307.57222825
1058,tt0322259,2 Fast 2 Furious,2003,PG-13,John Singleton,Paul Walker,Tyrese Gibson,Cole Hauser,Eva Mendes,Action,107,2003-06-05,111922391.30434784,187256323.49983695,348064883.75635874
1059,tt0322330,Freaky Friday,2003,PG,Mark Waters,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Harold Gould,Comedy,97,2003-08-06,29453260.869565222,162332136.20673916,236872448.81543478
1060,tt0322589,Honey,2003,PG-13,Bille Woodruff,Jessica Alba,Mekhi Phifer,Romeo Miller,Missy Elliott,Drama,94,2003-12-05,26507934.7826087,44634085.622228265,91641457.5714674
1061,tt0322802,Jackass: The Movie,2002,R,Jeff Tremaine,Johnny Knoxville,Bam Margera,Chris Pontius,Steve-O,Action,87,2002-10-25,7531128.404669262,96783001.07081714,119735649.72801559
1062,tt0323033,Laws of Attraction,2004,PG-13,Peter Howitt,Pierce Brosnan,Julianne Moore,Parker Posey,Michael Sheen,Comedy,90,2004-08-13,45902805.71731074,25635648.318422448,43079602.42339863
1063,tt0323298,The Mother,2003,R,Roger Michell,Anne Reid,Daniel Craig,Anna Wilson-Jones,Peter Vaughan,Drama,112,2003-10-09,3681657.608695653,1565680.8592934783,4476287.442336957
1064,tt0323939,Shade,2003,R,Damian Nieman,Joe Nicolo,Carl Mazzocone Sr.,George Tovar,Frank Medrano,Crime,101,2003-04-09,14726630.434782611,36863.70130434783,676096.6579347827
1065,tt0324127,Suspect Zero,2004,R,E. Elias Merhige,Aaron Eckhart,Ben Kingsley,Carrie-Anne Moss,Harry Lennix,Crime,99,2004-08-27,38730492.32398095,12516853.089518264,16375933.524351511
1066,tt0324216,The Texas Chainsaw Massacre,2003,R,Marcus Nispel,Jessica Biel,Jonathan Tucker,Andrew Bryniarski,Erica Leerhsen,Horror,98,2003-10-17,13990298.91304348,118654898.67038044,158109092.31934783
1067,tt0325258,Dickie Roberts: Former Child Star,2003,PG-13,Sam Weisman,David Spade,Mary McCormack,Alyssa Milano,Craig Bierko,Comedy,98,2003-09-05,25035271.739130434,33486400.439510874,35004471.57527174
1068,tt0325537,Head of State,2003,PG-13,Chris Rock,Chris Rock,Bernie Mac,Lynn Whitfield,Dylan Baker,Comedy,95,2003-03-28,51837739.130434796,56145642.280380435,56874959.50804348
1069,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,PG-13,Jan de Bont,Angelina Jolie,Gerard Butler,Chris Barrie,Ciarán Hinds,Action,117,2003-07-24,139902989.1304348,96695344.07673915,235772207.52902177
1070,tt0325710,The Last Samurai,2003,R,Edward Zwick,Tom Cruise,Ken Watanabe,Billy Connolly,William Atherton,Action,154,2003-12-05,206172826.08695656,163653013.34298915,669512768.7777718
1071,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,Gore Verbinski,Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Action,143,2003-07-09,206172826.08695656,449771790.00250006,963510435.5682067
1072,tt0326769,Biker Boyz,2003,PG-13,Reggie Rock Bythewood,Laurence Fishburne,Derek Luke,Orlando Jones,Djimon Hounsou,Action,110,2003-01-31,35343913.043478265,32511646.243695654,34623222.67592392
1073,tt0326856,Envy,2004,PG-13,Barry Levinson,Ben Stiller,Jack Black,Rachel Weisz,Amy Poehler,Comedy,99,2004-04-30,57378507.14663844,19454649.04843833,20791153.70524087
1074,tt0326900,Good Boy,2003,PG,John Hoffman,Liam Aiken,Matthew Broderick,Molly Shannon,Kevin Nealon,Comedy,87,2003-10-10,26507934.7826087,55471897.46532609,66992349.00826087
1075,tt0326905,The Great Raid,2005,R,John Dahl,Benjamin Bratt,Joseph Fiennes,James Franco,Robert Mammone,Action,132,2005-08-12,110996415.77060933,14106774.510035845,14953124.955197135
1076,tt0327036,Martin Lawrence Live: Runteldat,2002,R,David Raynr,Martin Lawrence,Nancy O'Dell,Paul Keeley,Art Cohan,Comedy,113,2002-08-02,4518677.042801557,28896668.56809339,28896668.56809339
1077,tt0327056,Mystic River,2003,R,Clint Eastwood,Sean Penn,Tim Robbins,Kevin Bacon,Emmy Rossum,Crime,138,2003-10-08,36816576.08695652,132738764.70255437,230611950.5721196
1078,tt0327137,Secondhand Lions,2003,PG,Tim McCanlies,Haley Joel Osment,Michael Caine,Robert Duvall,Kyra Sedgwick,Comedy,111,2003-09-19,44179891.30434783,61956317.06972827,71071129.35125001
1079,tt0327162,The Stepford Wives,2004,PG-13,Frank Oz,Nicole Kidman,Bette Midler,Matthew Broderick,Glenn Close,Comedy,93,2004-06-11,129101641.07993649,85328642.34907359,148280589.27046058
1080,tt0327247,The Whole Ten Yards,2004,PG-13,Howard Deutch,Bruce Willis,Matthew Perry,Natasha Henstridge,Amanda Peet,Comedy,98,2004-04-07,57378507.14663844,23422582.249179464,37540850.82514558
1081,tt0327437,Around the World in 80 Days,2004,PG,Frank Coraci,Jackie Chan,Steve Coogan,Jim Broadbent,Kathy Bates,Action,120,2004-06-16,157790894.6532557,34438776.51079936,103537931.06484914
1082,tt0327554,Catwoman,2004,PG-13,Pitof,Halle Berry,Sharon Stone,Benjamin Bratt,Lambert Wilson,Action,104,2004-07-22,143446267.8665961,57668812.26908418,117772798.50518793
1083,tt0327597,Coraline,2009,PG,Henry Selick,Dakota Fanning,Teri Hatcher,John Hodgman,Jennifer Saunders,Animation,100,2009-02-05,75782732.11613849,95089935.4056876,157371478.6814862
1084,tt0327679,Ella Enchanted,2004,PG,Tommy O'Haver,Anne Hathaway,Hugh Dancy,Cary Elwes,Joanna Lumley,Comedy,96,2004-04-09,44468343.03864479,32875570.806723136,39288164.07617787
1085,tt0327850,The Rundown,2003,PG-13,Peter Berg,Dwayne Johnson,Seann William Scott,Christopher Walken,Rosario Dawson,Action,104,2003-01-23,125176358.6956522,70284820.06380436,119259071.93793479
1086,tt0328099,Malibu's Most Wanted,2003,PG-13,John Whitesell,Jamie Kennedy,Ryan O'Neal,Blair Underwood,Taye Diggs,Comedy,86,2003-04-18,22089945.652173914,50707029.918315224,50987282.113478266
1087,tt0328107,Man on Fire,2004,R,Tony Scott,Denzel Washington,Christopher Walken,Dakota Fanning,Radha Mitchell,Action,146,2004-04-21,100412387.50661728,111761532.03165697,187677712.26278454
1088,tt0328538,Thirteen,2003,R,Catherine Hardwicke,Evan Rachel Wood,Holly Hunter,Nikki Reed,Vanessa Hudgens,Drama,100,2003-08-20,2945326.086956522,6775785.987554348,14916545.060869567
1089,tt0328589,Under the Tuscan Sun,2003,PG-13,Audrey Wells,Diane Lane,Raoul Bova,Sandra Oh,Lindsay Duncan,Comedy,113,2003-09-26,26507934.7826087,64223900.0614674,86708519.40929349
1090,tt0328828,American Wedding,2003,R,Jesse Dylan,Jason Biggs,Alyson Hannigan,Seann William Scott,Eugene Levy,Comedy,96,2003-08-01,80996467.39130436,153989179.02489132,342722465.7442935
1091,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,PG-13,Troy Miller,Derek Richardson,Eric Christian Olsen,Eugene Levy,Timothy Stack,Comedy,85,2003-06-13,27980597.82608696,38696378.91875,57827818.14972827
1092,tt0329101,Freddy vs. Jason,2003,R,Ronny Yu,Robert Englund,Ken Kirzinger,Kelly Rowland,Monica Keena,Action,97,2003-08-14,44179891.30434783,121675330.57255436,171760560.91934785
1093,tt0329575,Seabiscuit,2003,PG-13,Gary Ross,Tobey Maguire,Jeff Bridges,Elizabeth Banks,Chris Cooper,Drama,140,2003-07-25,128121684.78260872,177128750.53467393,218449600.55244565
1094,tt0329691,Torque,2004,PG-13,Joseph Kahn,Martin Henderson,Ice Cube,Monet Mazur,John Ashker,Action,84,2004-03-19,57378507.14663844,30432210.361196402,66768782.43033352
1095,tt0329717,Hollywood Homicide,2003,PG-13,Ron Shelton,Harrison Ford,Josh Hartnett,Isaiah Washington,Lena Olin,Action,116,2003-06-13,110449728.26086959,45565212.17538044,75315903.85451087
1096,tt0329767,Wilbur Wants to Kill Himself,2002,R,Lone Scherfig,Jamie Sives,Adrian Rawlins,Shirley Henderson,Lisa McKinlay,Comedy,111,2002-05-23,6024902.723735408,354405.86536964984,2821886.7011673152
1097,tt0330373,Harry Potter and the Goblet of Fire,2005,PG-13,Mike Newell,Daniel Radcliffe,Emma Watson,Rupert Grint,Eric Sykes,Adventure,157,2005-11-16,208118279.5698925,402941831.6326165,1243640233.8562725
1098,tt0330793,The Punisher,2004,R,Jonathan Hensleigh,Thomas Jane,John Travolta,Samantha Mathis,Laura Harring,Action,124,2004-04-16,47337268.39597671,48499454.27914241,78465259.14160933
1099,tt0332047,Fever Pitch,2005,PG-13,Bobby Farrelly,Drew Barrymore,Jimmy Fallon,Jason Spevack,Jack Kehler,Comedy,104,2005-04-07,41623655.913978495,58371723.33297491,70212396.4060932
1100,tt0332280,The Notebook,2004,PG-13,Nick Cassavetes,Gena Rowlands,James Garner,Rachel McAdams,Ryan Gosling,Drama,123,2004-06-25,41599417.68131287,116194040.35674961,166604987.87834835
1101,tt0332375,Saved!,2004,PG-13,Brian Dannelly,Jena Malone,Mandy Moore,Macaulay Culkin,Patrick Fugit,Comedy,92,2004-05-28,7172313.393329805,12824931.204552675,14739834.16479619
1102,tt0332379,School of Rock,2003,PG-13,Richard Linklater,Jack Black,Mike White,Joan Cusack,Adam Pascal,Comedy,109,2003-10-03,51543206.52173914,119670332.23744567,193059665.89989132
1103,tt0332452,Troy,2004,R,Wolfgang Petersen,Brad Pitt,Eric Bana,Orlando Bloom,Julian Glover,Drama,163,2004-05-12,251030968.76654318,191326130.3775543,713515868.6947592
1104,tt0332658,Intermission,2003,R,John Crowley,Cillian Murphy,Kelly Macdonald,Colin Farrell,Shirley Henderson,Comedy,105,2003-08-29,7363315.217391306,1320968.441358696,7621347.872554349
1105,tt0332712,My Baby's Daddy,2004,PG-13,Cheryl Dunye,Eddie Griffin,Anthony Anderson,Michael Imperioli,Paula Jai Parker,Comedy,86,2004-01-09,17213552.143991534,25345975.794018,26523821.706246693
1106,tt0333766,Garden State,2004,R,Zach Braff,Zach Braff,Peter Sarsgaard,Natalie Portman,Ian Holm,Comedy,102,2004-07-28,3586156.6966649024,38418232.750238225,51390078.753414504
1107,tt0333780,Legally Blonde 2,2003,PG-13,Charles Herman-Wurmfeld,Reese Witherspoon,Sally Field,Bob Newhart,Regina King,Comedy,95,2003-07-02,66269836.95652175,132814072.27260871,183957471.3953261
1108,tt0335013,The Company,2003,PG-13,Robert Altman,Neve Campbell,James Franco,Malcolm McDowell,Barbara E. Robertson,Drama,112,2003-12-25,22089945.652173914,3363435.742282609,9447158.459184784
1109,tt0335121,Godsend,2004,PG-13,Nick Hamm,Robert De Niro,Greg Kinnear,Rebecca Romijn,Cameron Bright,Action,102,2004-04-30,35861566.966649026,20627216.13800953,43206978.40587613
1110,tt0335245,The Ladykillers,2004,R,Ethan Coen,Tom Hanks,Marlon Wayans,Irma P. Hall,J.K. Simmons,Comedy,104,2004-03-26,50206193.75330864,57090454.1305982,109973355.24229752
1111,tt0335266,Lost in Translation,2003,R,Sofia Coppola,Bill Murray,Scarlett Johansson,Giovanni Ribisi,Anna Faris,Drama,102,2003-09-12,5890652.173913044,65659348.90983696,174783680.4315761
1112,tt0335345,The Passion of the Christ,2004,R,Mel Gibson,Jim Caviezel,Monica Bellucci,Maia Morgenstern,Christo Jivkov,Drama,127,2004-02-25,43033880.359978825,531874274.97141343,877969234.2782425
1113,tt0335438,Starsky & Hutch,2004,PG-13,Todd Phillips,Ben Stiller,Owen Wilson,Snoop Dogg,Vince Vaughn,Comedy,101,2004-03-05,86067760.71995765,126573764.96230811,244244167.21810484
1114,tt0335559,Win a Date with Tad Hamilton!,2004,PG-13,Robert Luketic,Kate Bosworth,Josh Duhamel,Topher Grace,Nathan Lane,Comedy,95,2004-01-23,31558178.930651143,24489092.340603493,30860218.16294336
1115,tt0337563,13 Going on 30,2004,PG-13,Gary Winick,Jennifer Garner,Mark Ruffalo,Judy Greer,Andy Serkis,Comedy,98,2004-04-23,53075119.110640556,82096805.10635258,138362097.4912123
1116,tt0337579,Barbershop 2: Back in Business,2004,PG-13,Kevin Rodney Sullivan,Ice Cube,Cedric the Entertainer,Eve,Queen Latifah,Comedy,106,2004-02-06,43033880.359978825,93399696.81678137,94662269.26712547
1117,tt0337697,The Prince and Me,2004,PG,Martha Coolidge,Julia Stiles,Luke Mably,Miranda Richardson,Ben Miller,Comedy,111,2004-04-02,31558178.930651143,40418133.36204341,54031570.05304394
1118,tt0337711,Rugrats Go Wild,2003,PG,John Eng,Jodi Carlisle,Lacey Chabert,Tim Curry,Elizabeth Daily,Adventure,80,2003-06-13,36816576.08695652,58026711.6023913,81365363.59304348
1119,tt0337741,Something's Gotta Give,2003,PG-13,Nancy Meyers,Jack Nicholson,Diane Keaton,Keanu Reeves,Amanda Peet,Comedy,128,2003-12-12,117813043.47826089,183683402.91228265,390739826.8253261
1120,tt0337876,Birth,2004,R,Jonathan Glazer,Nicole Kidman,Cameron Bright,Lauren Bacall,Danny Huston,Drama,100,2004-09-01,28689253.57331922,7308641.8573848605,34320225.34272102
1121,tt0337909,Calendar Girls,2003,PG-13,Nigel Cole,Helen Mirren,Julie Walters,Penelope Wilton,John Alderton,Comedy,108,2003-09-05,14726630.434782611,45714051.2838587,137547846.0121196
1122,tt0337917,Catch That Kid,2004,PG,Bart Freundlich,Kristen Stewart,Sam Robards,Jennifer Beals,Corbin Bleu,Action,91,2004-02-06,17213552.143991534,23960976.2574378,24316583.858867127
1123,tt0337921,Cellular,2004,PG-13,David R. Ellis,Kim Basinger,Chris Evans,Jason Statham,William H. Macy,Action,94,2004-09-10,35861566.966649026,45907998.472207524,82737398.84261514
1124,tt0337978,Live Free or Die Hard,2007,PG-13,Len Wiseman,Bruce Willis,Justin Long,Timothy Olyphant,Maggie Q,Action,128,2007-06-26,143756209.5475109,175813064.07245034,507271244.1312904
1125,tt0338013,Eternal Sunshine of the Spotless Mind,2004,R,Michel Gondry,Jim Carrey,Kate Winslet,Tom Wilkinson,Gerry Robert Byrne,Drama,108,2004-03-19,28689253.57331922,49345947.91937534,106202904.51852834
1126,tt0338077,Grind,2003,PG-13,Casey La Scala,Adam Brody,Joey Kern,Mike Vogel,Vince Vieluf,Adventure,105,2003-08-15,8835978.260869566,7545477.745217392,7571205.168586957
1127,tt0338094,The Haunted Mansion,2003,PG,Rob Minkoff,Eddie Murphy,Marsha Thomason,Jennifer Tilly,Terence Stamp,Comedy,88,2003-11-26,132539673.9130435,111697465.58706522,268452137.9240218
1128,tt0338096,Dirty Dancing: Havana Nights,2004,PG-13,Guy Ferland,Diego Luna,Romola Garai,Sela Ward,John Slattery,Drama,86,2004-02-27,35861566.966649026,20314272.325569086,39713122.21026999
1129,tt0338337,Paycheck,2003,PG-13,John Woo,Ben Affleck,Aaron Eckhart,Uma Thurman,Michael C. Hall,Action,119,2003-12-25,88359782.60869566,79215209.27972826,172668207.3329348
1130,tt0338459,Spy Kids 3-D: Game Over,2003,PG,Robert Rodriguez,Daryl Sabara,Alexa PenaVega,Antonio Banderas,Carla Gugino,Action,84,2003-07-25,55961195.65217392,164587740.55728263,290264356.9981522
1131,tt0338526,Van Helsing,2004,PG-13,Stephen Sommers,Hugh Jackman,Kate Beckinsale,Richard Roxburgh,Shuler Hensley,Action,131,2004-05-05,229514028.58655375,172389541.82890418,430564929.4275278
